,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round,Preparatory,Institute_type
1039,Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5855,7147,*2023,*1,False,GFTI
1040,Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2026,2320,*2023,*1,False,GFTI
1041,Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3349,3349,*2023,*1,False,GFTI
1042,Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,1071,1098,*2023,*1,False,GFTI
1043,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7326,8904,*2023,*1,False,GFTI
1044,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),15371,16340,*2023,*1,False,GFTI
1045,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1408,1480,*2023,*1,False,GFTI
1046,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2824,2824,*2023,*1,False,GFTI
1047,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2769,3608,*2023,*1,False,GFTI
1048,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6826,7047,*2023,*1,False,GFTI
1049,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1685,2123,*2023,*1,False,GFTI
1050,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3017,3331,*2023,*1,False,GFTI
1051,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",ST,Gender-Neutral,794,907,*2023,*1,False,GFTI
1052,Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1524,1524,*2023,*1,False,GFTI
1053,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,9115,9939,*2023,*1,False,GFTI
1054,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),17344,17675,*2023,*1,False,GFTI
1055,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1652,1681,*2023,*1,False,GFTI
1056,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3688,3855,*2023,*1,False,GFTI
1057,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),8094,8094,*2023,*1,False,GFTI
1058,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2218,2370,*2023,*1,False,GFTI
1059,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3858,3858,*2023,*1,False,GFTI
1060,Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,860,1119,*2023,*1,False,GFTI
1061,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,10062,11192,*2023,*1,False,GFTI
1062,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),17722,19120,*2023,*1,False,GFTI
1063,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1884,1896,*2023,*1,False,GFTI
1064,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3883,4306,*2023,*1,False,GFTI
1065,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),7914,7914,*2023,*1,False,GFTI
1066,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2395,2520,*2023,*1,False,GFTI
1067,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3931,3931,*2023,*1,False,GFTI
1068,Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,1266,1266,*2023,*1,False,GFTI
1069,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7664,8360,*2023,*1,False,GFTI
1070,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),14369,14947,*2023,*1,False,GFTI
1071,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1484,1595,*2023,*1,False,GFTI
1072,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3189,3189,*2023,*1,False,GFTI
1073,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3168,3815,*2023,*1,False,GFTI
1074,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6755,6992,*2023,*1,False,GFTI
1075,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1895,2076,*2023,*1,False,GFTI
1076,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3713,3713,*2023,*1,False,GFTI
1077,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1097,1158,*2023,*1,False,GFTI
1078,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1584,1584,*2023,*1,False,GFTI
1079,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,7526,9860,*2023,*1,False,GFTI
1080,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),15839,16613,*2023,*1,False,GFTI
1081,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1503,1720,*2023,*1,False,GFTI
1082,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3640,3640,*2023,*1,False,GFTI
1083,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3690,4194,*2023,*1,False,GFTI
1084,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),7257,7672,*2023,*1,False,GFTI
1085,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1995,2328,*2023,*1,False,GFTI
1086,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3340,3340,*2023,*1,False,GFTI
1087,Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,1177,1239,*2023,*1,False,GFTI
1088,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,5824,7687,*2023,*1,False,GFTI
1089,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),8956,14100,*2023,*1,False,GFTI
1090,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1546,1882,*2023,*1,False,GFTI
1091,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),2596,2596,*2023,*1,False,GFTI
1092,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,3800,4149,*2023,*1,False,GFTI
1093,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),6157,7629,*2023,*1,False,GFTI
1094,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",SC,Gender-Neutral,1440,2363,*2023,*1,False,GFTI
1095,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),2752,2752,*2023,*1,False,GFTI
1096,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",ST,Gender-Neutral,1355,1367,*2023,*1,False,GFTI
1097,Indian Institute  of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",ST,Female-only (including Supernumerary),79,79,*2023,*1,True,GFTI
1098,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,568,875,*2023,*1,False,GFTI
1099,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1625,1845,*2023,*1,False,GFTI
1100,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),111,111,*2023,*1,False,GFTI
1101,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,102,115,*2023,*1,False,GFTI
1102,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),189,189,*2023,*1,False,GFTI
1103,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,169,367,*2023,*1,False,GFTI
1104,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),721,798,*2023,*1,False,GFTI
1105,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",SC,Gender-Neutral,172,200,*2023,*1,False,GFTI
1106,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),295,295,*2023,*1,False,GFTI
1107,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",SC (PwD),Gender-Neutral,3,3,*2023,*1,True,GFTI
1108,Indian Institute  of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",ST,Gender-Neutral,77,91,*2023,*1,False,GFTI
1109,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7318,9354,*2023,*1,False,GFTI
1110,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7807,14001,*2023,*1,False,GFTI
1111,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1743,1745,*2023,*1,False,GFTI
1112,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2745,3774,*2023,*1,False,GFTI
1113,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6170,6911,*2023,*1,False,GFTI
1114,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1831,2466,*2023,*1,False,GFTI
1115,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2950,2950,*2023,*1,False,GFTI
1116,Indian Institute  of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1141,1166,*2023,*1,False,GFTI
1117,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7976,9219,*2023,*1,False,GFTI
1118,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11762,12599,*2023,*1,False,GFTI
1119,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1563,1618,*2023,*1,False,GFTI
1120,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2525,2525,*2023,*1,False,GFTI
1121,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3542,3899,*2023,*1,False,GFTI
1122,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6361,6361,*2023,*1,False,GFTI
1123,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2308,2384,*2023,*1,False,GFTI
1124,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2886,2886,*2023,*1,False,GFTI
1125,Indian Institute  of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,266,851,*2023,*1,False,GFTI
1126,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4207,6282,*2023,*1,False,GFTI
1127,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6743,10784,*2023,*1,False,GFTI
1128,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1009,1062,*2023,*1,False,GFTI
1129,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1894,1894,*2023,*1,False,GFTI
1130,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2416,2778,*2023,*1,False,GFTI
1131,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3978,3981,*2023,*1,False,GFTI
1132,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1566,1640,*2023,*1,False,GFTI
1133,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2312,2312,*2023,*1,False,GFTI
1134,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,562,708,*2023,*1,False,GFTI
1135,Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),910,910,*2023,*1,False,GFTI
1136,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6450,8287,*2023,*1,False,GFTI
1137,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10668,14111,*2023,*1,False,GFTI
1138,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,176,176,*2023,*1,True,GFTI
1139,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1247,1321,*2023,*1,False,GFTI
1140,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2191,2191,*2023,*1,False,GFTI
1141,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2927,3314,*2023,*1,False,GFTI
1142,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3743,4587,*2023,*1,False,GFTI
1143,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1380,1662,*2023,*1,False,GFTI
1144,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2419,2448,*2023,*1,False,GFTI
1145,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,428,612,*2023,*1,False,GFTI
1146,Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1018,1018,*2023,*1,False,GFTI
1147,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1304,1812,*2023,*1,False,GFTI
1148,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4413,4433,*2023,*1,False,GFTI
1149,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,334,347,*2023,*1,False,GFTI
1150,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,435,965,*2023,*1,False,GFTI
1151,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1320,1320,*2023,*1,False,GFTI
1152,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,37,37,*2023,*1,False,GFTI
1153,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,481,622,*2023,*1,False,GFTI
1154,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1280,1280,*2023,*1,False,GFTI
1155,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,301,425,*2023,*1,False,GFTI
1156,Indian Institute  of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1016,1016,*2023,*1,False,GFTI
1157,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,158,604,*2023,*1,False,GFTI
1158,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),636,1300,*2023,*1,False,GFTI
1159,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,38,43,*2023,*1,False,GFTI
1160,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,75,94,*2023,*1,False,GFTI
1161,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),128,128,*2023,*1,False,GFTI
1162,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,162,249,*2023,*1,False,GFTI
1163,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),598,650,*2023,*1,False,GFTI
1164,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Female-only (including Supernumerary),46,46,*2023,*1,False,GFTI
1165,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,110,149,*2023,*1,False,GFTI
1166,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),142,170,*2023,*1,False,GFTI
1167,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,7,57,*2023,*1,False,GFTI
1168,Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),117,117,*2023,*1,False,GFTI
1169,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1086,2076,*2023,*1,False,GFTI
1170,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2972,3787,*2023,*1,False,GFTI
1171,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,174,6,*2023,*1,False,GFTI
1172,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,239,400,*2023,*1,False,GFTI
1173,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),704,704,*2023,*1,False,GFTI
1174,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,593,1033,*2023,*1,False,GFTI
1175,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1426,1683,*2023,*1,False,GFTI
1176,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,379,679,*2023,*1,False,GFTI
1177,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),705,753,*2023,*1,False,GFTI
1178,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,130,203,*2023,*1,False,GFTI
1179,Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),605,605,*2023,*1,False,GFTI
1180,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1334,2126,*2023,*1,False,GFTI
1181,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3629,4459,*2023,*1,False,GFTI
1182,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,395,405,*2023,*1,False,GFTI
1183,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),711,711,*2023,*1,False,GFTI
1184,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,526,969,*2023,*1,False,GFTI
1185,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1562,1562,*2023,*1,False,GFTI
1186,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,14,14,*2023,*1,False,GFTI
1187,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",SC,Gender-Neutral,249,547,*2023,*1,False,GFTI
1188,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1054,1054,*2023,*1,False,GFTI
1189,Indian Institute  of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",ST,Gender-Neutral,106,274,*2023,*1,False,GFTI
1190,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3244,5357,*2023,*1,False,GFTI
1191,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4866,8131,*2023,*1,False,GFTI
1192,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1165,1273,*2023,*1,False,GFTI
1193,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2590,2590,*2023,*1,False,GFTI
1194,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2344,2780,*2023,*1,False,GFTI
1195,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4755,5480,*2023,*1,False,GFTI
1196,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1142,1597,*2023,*1,False,GFTI
1197,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2939,2939,*2023,*1,False,GFTI
1198,Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,833,941,*2023,*1,False,GFTI
1199,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1956,3987,*2023,*1,False,GFTI
1200,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5513,6124,*2023,*1,False,GFTI
